trial,mode,binary_outcome,continuous_outcome,steps_taken,x,y,table_height,camera_azimuth,camera_elevation,camera_distance
26,brute_force,1.0,2.0,5,0.2,0.3,1.0,90.0,70.0,84.0
27,brute_force,1.0,2.0,5,0.2,0.4,1.0,90.0,70.0,84.0
28,brute_force,0.0,1.5,35,0.2,0.5,1.0,90.0,70.0,84.0
29,brute_force,0.0,1.0,35,0.2,0.6000000000000001,1.0,90.0,70.0,84.0
30,brute_force,0.0,0.0,35,0.2,0.7000000000000001,1.0,90.0,70.0,84.0
31,brute_force,0.0,0.0,35,0.2,0.8,1.0,90.0,70.0,84.0
32,brute_force,0.0,0.0,35,0.2,0.9,1.0,90.0,70.0,84.0
33,brute_force,0.0,0.0,35,0.2,1.0,1.0,90.0,70.0,84.0
34,brute_force,1.0,2.0,7,0.3,0.1,1.0,90.0,70.0,84.0
35,brute_force,1.0,2.0,6,0.3,0.2,1.0,90.0,70.0,84.0
36,brute_force,1.0,2.0,6,0.3,0.3,1.0,90.0,70.0,84.0
37,brute_force,1.0,2.0,5,0.3,0.4,1.0,90.0,70.0,84.0
38,brute_force,1.0,2.0,5,0.3,0.5,1.0,90.0,70.0,84.0
39,brute_force,0.0,1.5,35,0.3,0.6000000000000001,1.0,90.0,70.0,84.0
40,brute_force,0.0,1.0,35,0.3,0.7000000000000001,1.0,90.0,70.0,84.0
41,brute_force,0.0,0.5,35,0.3,0.8,1.0,90.0,70.0,84.0
42,brute_force,0.0,0.0,35,0.3,0.9,1.0,90.0,70.0,84.0
43,brute_force,0.0,0.0,35,0.3,1.0,1.0,90.0,70.0,84.0
44,brute_force,1.0,2.0,7,0.4,0.1,1.0,90.0,70.0,84.0
45,brute_force,1.0,2.0,7,0.4,0.2,1.0,90.0,70.0,84.0
46,brute_force,1.0,2.0,5,0.4,0.3,1.0,90.0,70.0,84.0
47,brute_force,1.0,2.0,6,0.4,0.4,1.0,90.0,70.0,84.0
48,brute_force,1.0,2.0,4,0.4,0.5,1.0,90.0,70.0,84.0
49,brute_force,1.0,2.0,7,0.4,0.6000000000000001,1.0,90.0,70.0,84.0
50,brute_force,0.0,1.5,35,0.4,0.7000000000000001,1.0,90.0,70.0,84.0
51,brute_force,0.0,1.5,35,0.4,0.8,1.0,90.0,70.0,84.0
52,brute_force,0.0,1.0,35,0.4,0.9,1.0,90.0,70.0,84.0
53,brute_force,0.0,0.5,35,0.4,1.0,1.0,90.0,70.0,84.0
54,brute_force,1.0,2.0,7,0.5,0.2,1.0,90.0,70.0,84.0
55,brute_force,1.0,2.0,7,0.5,0.3,1.0,90.0,70.0,84.0
56,brute_force,1.0,2.0,6,0.5,0.4,1.0,90.0,70.0,84.0
57,brute_force,0.0,1.5,35,0.5,0.5,1.0,90.0,70.0,84.0
58,brute_force,1.0,2.0,6,0.5,0.6000000000000001,1.0,90.0,70.0,84.0
59,brute_force,1.0,2.0,7,0.5,0.7000000000000001,1.0,90.0,70.0,84.0
60,brute_force,1.0,2.0,8,0.5,0.8,1.0,90.0,70.0,84.0
61,brute_force,0.0,1.5,35,0.5,0.9,1.0,90.0,70.0,84.0
62,brute_force,0.0,1.5,35,0.5,1.0,1.0,90.0,70.0,84.0
63,brute_force,1.0,2.0,9,0.6000000000000001,0.3,1.0,90.0,70.0,84.0
64,brute_force,1.0,2.0,7,0.6000000000000001,0.4,1.0,90.0,70.0,84.0
65,brute_force,1.0,2.0,7,0.6000000000000001,0.5,1.0,90.0,70.0,84.0
66,brute_force,1.0,2.0,7,0.6000000000000001,0.6000000000000001,1.0,90.0,70.0,84.0
67,brute_force,1.0,2.0,6,0.6000000000000001,0.7000000000000001,1.0,90.0,70.0,84.0
68,brute_force,0.0,1.5,35,0.6000000000000001,0.8,1.0,90.0,70.0,84.0
69,brute_force,0.0,1.5,35,0.6000000000000001,0.9,1.0,90.0,70.0,84.0
70,brute_force,1.0,2.0,8,0.6000000000000001,1.0,1.0,90.0,70.0,84.0
71,brute_force,0.0,1.5,35,0.7000000000000001,0.4,1.0,90.0,70.0,84.0
72,brute_force,1.0,2.0,7,0.7000000000000001,0.5,1.0,90.0,70.0,84.0
73,brute_force,1.0,2.0,8,0.7000000000000001,0.6000000000000001,1.0,90.0,70.0,84.0
74,brute_force,1.0,2.0,8,0.7000000000000001,0.7000000000000001,1.0,90.0,70.0,84.0
75,brute_force,1.0,2.0,9,0.7000000000000001,0.8,1.0,90.0,70.0,84.0
76,brute_force,0.0,1.5,35,0.7000000000000001,0.9,1.0,90.0,70.0,84.0
77,brute_force,0.0,1.5,35,0.7000000000000001,1.0,1.0,90.0,70.0,84.0
78,brute_force,0.0,1.5,35,0.8,0.5,1.0,90.0,70.0,84.0
79,brute_force,1.0,2.0,9,0.8,0.6000000000000001,1.0,90.0,70.0,84.0
80,brute_force,1.0,2.0,9,0.8,0.7000000000000001,1.0,90.0,70.0,84.0
81,brute_force,0.0,1.5,35,0.8,0.8,1.0,90.0,70.0,84.0
82,brute_force,0.0,1.0,35,0.8,0.9,1.0,90.0,70.0,84.0
83,brute_force,0.0,1.0,35,0.8,1.0,1.0,90.0,70.0,84.0
84,brute_force,0.0,1.5,35,0.9,0.6000000000000001,1.0,90.0,70.0,84.0
85,brute_force,1.0,2.0,8,0.9,0.7000000000000001,1.0,90.0,70.0,84.0
86,brute_force,0.0,1.5,35,0.9,0.8,1.0,90.0,70.0,84.0
87,brute_force,0.0,1.0,35,0.9,0.9,1.0,90.0,70.0,84.0
88,brute_force,0.0,1.0,35,0.9,1.0,1.0,90.0,70.0,84.0
89,brute_force,0.0,1.0,35,1.0,0.6000000000000001,1.0,90.0,70.0,84.0
90,brute_force,0.0,1.0,35,1.0,0.7000000000000001,1.0,90.0,70.0,84.0
91,brute_force,0.0,1.0,35,1.0,0.8,1.0,90.0,70.0,84.0
92,brute_force,0.0,1.0,35,1.0,0.9,1.0,90.0,70.0,84.0
93,brute_force,0.0,1.5,35,1.0,1.0,1.0,90.0,70.0,84.0
94,brute_force,0.0,0.0,35,0.0,0.0,2.0,90.0,70.0,84.0
95,brute_force,0.0,0.5,35,0.0,0.1,2.0,90.0,70.0,84.0
96,brute_force,0.0,1.0,35,0.0,0.2,2.0,90.0,70.0,84.0
97,brute_force,0.0,0.5,35,0.0,0.3,2.0,90.0,70.0,84.0
98,brute_force,0.0,0.5,35,0.0,0.4,2.0,90.0,70.0,84.0
99,brute_force,0.0,0.0,35,0.0,0.5,2.0,90.0,70.0,84.0
100,brute_force,0.0,0.0,35,0.0,0.6000000000000001,2.0,90.0,70.0,84.0
101,brute_force,0.0,0.0,35,0.0,0.7000000000000001,2.0,90.0,70.0,84.0
102,brute_force,0.0,0.0,35,0.0,0.8,2.0,90.0,70.0,84.0
103,brute_force,0.0,0.0,35,0.0,0.9,2.0,90.0,70.0,84.0
104,brute_force,0.0,0.0,35,0.0,1.0,2.0,90.0,70.0,84.0
105,brute_force,0.0,1.0,35,0.1,0.0,2.0,90.0,70.0,84.0
106,brute_force,0.0,1.5,35,0.1,0.1,2.0,90.0,70.0,84.0
107,brute_force,0.0,1.5,35,0.1,0.2,2.0,90.0,70.0,84.0
108,brute_force,0.0,1.5,35,0.1,0.3,2.0,90.0,70.0,84.0
109,brute_force,0.0,1.0,35,0.1,0.4,2.0,90.0,70.0,84.0
110,brute_force,0.0,1.0,35,0.1,0.5,2.0,90.0,70.0,84.0
111,brute_force,0.0,0.0,35,0.1,0.6000000000000001,2.0,90.0,70.0,84.0
112,brute_force,0.0,0.0,35,0.1,0.7000000000000001,2.0,90.0,70.0,84.0
113,brute_force,0.0,0.0,35,0.1,0.8,2.0,90.0,70.0,84.0
114,brute_force,0.0,0.0,35,0.1,0.9,2.0,90.0,70.0,84.0
115,brute_force,0.0,0.0,35,0.1,1.0,2.0,90.0,70.0,84.0
116,brute_force,0.0,1.5,35,0.2,0.0,2.0,90.0,70.0,84.0
117,brute_force,1.0,2.0,6,0.2,0.1,2.0,90.0,70.0,84.0
118,brute_force,1.0,2.0,6,0.2,0.2,2.0,90.0,70.0,84.0
119,brute_force,1.0,2.0,4,0.2,0.3,2.0,90.0,70.0,84.0
120,brute_force,1.0,2.0,5,0.2,0.4,2.0,90.0,70.0,84.0
121,brute_force,0.0,1.0,35,0.2,0.5,2.0,90.0,70.0,84.0
122,brute_force,0.0,0.5,35,0.2,0.6000000000000001,2.0,90.0,70.0,84.0
123,brute_force,0.0,0.0,35,0.2,0.7000000000000001,2.0,90.0,70.0,84.0
124,brute_force,0.0,0.0,35,0.2,0.8,2.0,90.0,70.0,84.0
125,brute_force,0.0,0.0,35,0.2,0.9,2.0,90.0,70.0,84.0
126,brute_force,0.0,0.0,35,0.2,1.0,2.0,90.0,70.0,84.0
127,brute_force,1.0,2.0,6,0.3,0.1,2.0,90.0,70.0,84.0
128,brute_force,1.0,2.0,5,0.3,0.2,2.0,90.0,70.0,84.0
129,brute_force,1.0,2.0,5,0.3,0.3,2.0,90.0,70.0,84.0
130,brute_force,1.0,2.0,4,0.3,0.4,2.0,90.0,70.0,84.0
131,brute_force,0.0,1.5,35,0.3,0.5,2.0,90.0,70.0,84.0
132,brute_force,0.0,1.5,35,0.3,0.6000000000000001,2.0,90.0,70.0,84.0
133,brute_force,0.0,1.0,35,0.3,0.7000000000000001,2.0,90.0,70.0,84.0
134,brute_force,0.0,0.5,35,0.3,0.8,2.0,90.0,70.0,84.0
135,brute_force,0.0,0.0,35,0.3,0.9,2.0,90.0,70.0,84.0
136,brute_force,0.0,0.0,35,0.3,1.0,2.0,90.0,70.0,84.0
137,brute_force,1.0,2.0,6,0.4,0.2,2.0,90.0,70.0,84.0
138,brute_force,1.0,2.0,5,0.4,0.3,2.0,90.0,70.0,84.0
139,brute_force,1.0,2.0,6,0.4,0.4,2.0,90.0,70.0,84.0
140,brute_force,1.0,2.0,6,0.4,0.5,2.0,90.0,70.0,84.0
141,brute_force,0.0,1.5,35,0.4,0.6000000000000001,2.0,90.0,70.0,84.0
142,brute_force,0.0,1.5,35,0.4,0.7000000000000001,2.0,90.0,70.0,84.0
143,brute_force,0.0,1.0,35,0.4,0.8,2.0,90.0,70.0,84.0
144,brute_force,0.0,1.0,35,0.4,0.9,2.0,90.0,70.0,84.0
145,brute_force,0.0,1.0,35,0.4,1.0,2.0,90.0,70.0,84.0
146,brute_force,1.0,2.0,6,0.5,0.3,2.0,90.0,70.0,84.0
147,brute_force,1.0,2.0,6,0.5,0.4,2.0,90.0,70.0,84.0
148,brute_force,1.0,2.0,5,0.5,0.5,2.0,90.0,70.0,84.0
149,brute_force,1.0,2.0,5,0.5,0.6000000000000001,2.0,90.0,70.0,84.0
150,brute_force,1.0,2.0,7,0.5,0.7000000000000001,2.0,90.0,70.0,84.0
151,brute_force,0.0,1.5,35,0.5,0.8,2.0,90.0,70.0,84.0
152,brute_force,0.0,1.5,35,0.5,0.9,2.0,90.0,70.0,84.0
153,brute_force,0.0,1.0,35,0.5,1.0,2.0,90.0,70.0,84.0
154,brute_force,1.0,2.0,6,0.6000000000000001,0.4,2.0,90.0,70.0,84.0
155,brute_force,1.0,2.0,6,0.6000000000000001,0.5,2.0,90.0,70.0,84.0
156,brute_force,1.0,2.0,7,0.6000000000000001,0.6000000000000001,2.0,90.0,70.0,84.0
157,brute_force,1.0,2.0,7,0.6000000000000001,0.7000000000000001,2.0,90.0,70.0,84.0
158,brute_force,0.0,1.5,35,0.6000000000000001,0.8,2.0,90.0,70.0,84.0
159,brute_force,0.0,1.5,35,0.6000000000000001,0.9,2.0,90.0,70.0,84.0
160,brute_force,0.0,1.5,35,0.6000000000000001,1.0,2.0,90.0,70.0,84.0
161,brute_force,1.0,2.0,8,0.7000000000000001,0.4,2.0,90.0,70.0,84.0
162,brute_force,1.0,2.0,7,0.7000000000000001,0.5,2.0,90.0,70.0,84.0
163,brute_force,1.0,2.0,7,0.7000000000000001,0.6000000000000001,2.0,90.0,70.0,84.0
164,brute_force,1.0,2.0,7,0.7000000000000001,0.7000000000000001,2.0,90.0,70.0,84.0
165,brute_force,1.0,2.0,8,0.7000000000000001,0.8,2.0,90.0,70.0,84.0
166,brute_force,0.0,1.5,35,0.7000000000000001,0.9,2.0,90.0,70.0,84.0
167,brute_force,0.0,1.5,35,0.7000000000000001,1.0,2.0,90.0,70.0,84.0
168,brute_force,1.0,2.0,9,0.8,0.5,2.0,90.0,70.0,84.0
169,brute_force,1.0,2.0,7,0.8,0.6000000000000001,2.0,90.0,70.0,84.0
170,brute_force,1.0,2.0,8,0.8,0.7000000000000001,2.0,90.0,70.0,84.0
171,brute_force,0.0,1.5,35,0.8,0.8,2.0,90.0,70.0,84.0
172,brute_force,0.0,1.0,35,0.8,0.9,2.0,90.0,70.0,84.0
173,brute_force,0.0,1.0,35,0.8,1.0,2.0,90.0,70.0,84.0
174,brute_force,0.0,1.5,35,0.9,0.6000000000000001,2.0,90.0,70.0,84.0
175,brute_force,1.0,2.0,10,0.9,0.7000000000000001,2.0,90.0,70.0,84.0
176,brute_force,0.0,1.5,35,0.9,0.8,2.0,90.0,70.0,84.0
177,brute_force,0.0,1.0,35,0.9,0.9,2.0,90.0,70.0,84.0
178,brute_force,0.0,1.0,35,0.9,1.0,2.0,90.0,70.0,84.0
179,brute_force,0.0,1.5,35,1.0,0.7000000000000001,2.0,90.0,70.0,84.0
180,brute_force,0.0,1.0,35,1.0,0.8,2.0,90.0,70.0,84.0
181,brute_force,0.0,1.5,35,1.0,0.9,2.0,90.0,70.0,84.0
182,brute_force,0.0,1.5,35,1.0,1.0,2.0,90.0,70.0,84.0
183,brute_force,0.0,0.0,35,0.0,0.0,3.0,90.0,70.0,84.0
184,brute_force,0.0,0.5,35,0.0,0.1,3.0,90.0,70.0,84.0
185,brute_force,0.0,1.0,35,0.0,0.2,3.0,90.0,70.0,84.0
186,brute_force,0.0,0.5,35,0.0,0.3,3.0,90.0,70.0,84.0
187,brute_force,0.0,0.0,35,0.0,0.4,3.0,90.0,70.0,84.0
188,brute_force,0.0,0.0,35,0.0,0.5,3.0,90.0,70.0,84.0
189,brute_force,0.0,0.0,35,0.0,0.6000000000000001,3.0,90.0,70.0,84.0
190,brute_force,0.0,0.0,35,0.0,0.7000000000000001,3.0,90.0,70.0,84.0
191,brute_force,0.0,0.0,35,0.0,0.8,3.0,90.0,70.0,84.0
192,brute_force,0.0,0.0,35,0.0,0.9,3.0,90.0,70.0,84.0
193,brute_force,0.0,0.0,35,0.0,1.0,3.0,90.0,70.0,84.0
194,brute_force,0.0,0.5,35,0.1,0.0,3.0,90.0,70.0,84.0
195,brute_force,0.0,1.5,35,0.1,0.1,3.0,90.0,70.0,84.0
196,brute_force,0.0,1.5,35,0.1,0.2,3.0,90.0,70.0,84.0
197,brute_force,0.0,1.5,35,0.1,0.3,3.0,90.0,70.0,84.0
198,brute_force,0.0,1.5,35,0.1,0.4,3.0,90.0,70.0,84.0
199,brute_force,0.0,0.5,35,0.1,0.5,3.0,90.0,70.0,84.0
200,brute_force,0.0,0.0,35,0.1,0.6000000000000001,3.0,90.0,70.0,84.0
201,brute_force,0.0,0.0,35,0.1,0.7000000000000001,3.0,90.0,70.0,84.0
202,brute_force,0.0,0.0,35,0.1,0.8,3.0,90.0,70.0,84.0
203,brute_force,0.0,0.0,35,0.1,0.9,3.0,90.0,70.0,84.0
204,brute_force,0.0,0.0,35,0.1,1.0,3.0,90.0,70.0,84.0
205,brute_force,1.0,2.0,6,0.2,0.1,3.0,90.0,70.0,84.0
206,brute_force,1.0,2.0,5,0.2,0.2,3.0,90.0,70.0,84.0
207,brute_force,1.0,2.0,3,0.2,0.3,3.0,90.0,70.0,84.0
208,brute_force,1.0,2.0,3,0.2,0.4,3.0,90.0,70.0,84.0
209,brute_force,0.0,1.0,35,0.2,0.5,3.0,90.0,70.0,84.0
210,brute_force,0.0,0.5,35,0.2,0.6000000000000001,3.0,90.0,70.0,84.0
211,brute_force,0.0,0.0,35,0.2,0.7000000000000001,3.0,90.0,70.0,84.0
212,brute_force,0.0,0.0,35,0.2,0.8,3.0,90.0,70.0,84.0
213,brute_force,0.0,0.0,35,0.2,0.9,3.0,90.0,70.0,84.0
214,brute_force,0.0,0.0,35,0.2,1.0,3.0,90.0,70.0,84.0
215,brute_force,1.0,2.0,6,0.3,0.1,3.0,90.0,70.0,84.0
216,brute_force,1.0,2.0,5,0.3,0.2,3.0,90.0,70.0,84.0
217,brute_force,1.0,2.0,4,0.3,0.3,3.0,90.0,70.0,84.0
218,brute_force,1.0,2.0,4,0.3,0.4,3.0,90.0,70.0,84.0
219,brute_force,1.0,2.0,5,0.3,0.5,3.0,90.0,70.0,84.0
220,brute_force,0.0,1.5,35,0.3,0.6000000000000001,3.0,90.0,70.0,84.0
221,brute_force,0.0,1.0,35,0.3,0.7000000000000001,3.0,90.0,70.0,84.0
222,brute_force,0.0,0.0,35,0.3,0.8,3.0,90.0,70.0,84.0
223,brute_force,0.0,0.0,35,0.3,0.9,3.0,90.0,70.0,84.0
224,brute_force,0.0,0.0,35,0.3,1.0,3.0,90.0,70.0,84.0
225,brute_force,1.0,2.0,6,0.4,0.2,3.0,90.0,70.0,84.0
226,brute_force,1.0,2.0,6,0.4,0.3,3.0,90.0,70.0,84.0
227,brute_force,1.0,2.0,6,0.4,0.4,3.0,90.0,70.0,84.0
228,brute_force,1.0,2.0,5,0.4,0.5,3.0,90.0,70.0,84.0
229,brute_force,1.0,2.0,6,0.4,0.6000000000000001,3.0,90.0,70.0,84.0
230,brute_force,0.0,1.0,35,0.4,0.7000000000000001,3.0,90.0,70.0,84.0
231,brute_force,0.0,1.0,35,0.4,0.8,3.0,90.0,70.0,84.0
232,brute_force,0.0,1.0,35,0.4,0.9,3.0,90.0,70.0,84.0
233,brute_force,0.0,0.5,35,0.4,1.0,3.0,90.0,70.0,84.0
234,brute_force,1.0,2.0,5,0.5,0.3,3.0,90.0,70.0,84.0
235,brute_force,1.0,2.0,6,0.5,0.4,3.0,90.0,70.0,84.0
236,brute_force,1.0,2.0,5,0.5,0.5,3.0,90.0,70.0,84.0
237,brute_force,1.0,2.0,7,0.5,0.6000000000000001,3.0,90.0,70.0,84.0
238,brute_force,1.0,2.0,6,0.5,0.7000000000000001,3.0,90.0,70.0,84.0
239,brute_force,0.0,1.5,35,0.5,0.8,3.0,90.0,70.0,84.0
240,brute_force,0.0,1.5,35,0.5,0.9,3.0,90.0,70.0,84.0
241,brute_force,0.0,1.0,35,0.5,1.0,3.0,90.0,70.0,84.0
242,brute_force,1.0,2.0,6,0.6000000000000001,0.4,3.0,90.0,70.0,84.0
243,brute_force,1.0,2.0,5,0.6000000000000001,0.5,3.0,90.0,70.0,84.0
244,brute_force,1.0,2.0,7,0.6000000000000001,0.6000000000000001,3.0,90.0,70.0,84.0
245,brute_force,1.0,2.0,6,0.6000000000000001,0.7000000000000001,3.0,90.0,70.0,84.0
246,brute_force,1.0,2.0,7,0.6000000000000001,0.8,3.0,90.0,70.0,84.0
247,brute_force,1.0,2.0,7,0.6000000000000001,0.9,3.0,90.0,70.0,84.0
248,brute_force,0.0,1.5,35,0.6000000000000001,1.0,3.0,90.0,70.0,84.0
249,brute_force,1.0,2.0,7,0.7000000000000001,0.5,3.0,90.0,70.0,84.0
250,brute_force,1.0,2.0,6,0.7000000000000001,0.6000000000000001,3.0,90.0,70.0,84.0
251,brute_force,1.0,2.0,7,0.7000000000000001,0.7000000000000001,3.0,90.0,70.0,84.0
252,brute_force,0.0,1.5,35,0.7000000000000001,0.8,3.0,90.0,70.0,84.0
253,brute_force,0.0,1.5,35,0.7000000000000001,0.9,3.0,90.0,70.0,84.0
254,brute_force,1.0,2.0,9,0.7000000000000001,1.0,3.0,90.0,70.0,84.0
255,brute_force,1.0,2.0,7,0.8,0.6000000000000001,3.0,90.0,70.0,84.0
256,brute_force,1.0,2.0,8,0.8,0.7000000000000001,3.0,90.0,70.0,84.0
257,brute_force,1.0,2.0,8,0.8,0.8,3.0,90.0,70.0,84.0
258,brute_force,0.0,1.5,35,0.8,0.9,3.0,90.0,70.0,84.0
259,brute_force,0.0,1.0,35,0.8,1.0,3.0,90.0,70.0,84.0
260,brute_force,1.0,2.0,9,0.9,0.6000000000000001,3.0,90.0,70.0,84.0
261,brute_force,1.0,2.0,8,0.9,0.7000000000000001,3.0,90.0,70.0,84.0
262,brute_force,1.0,2.0,10,0.9,0.8,3.0,90.0,70.0,84.0
263,brute_force,0.0,1.5,35,0.9,0.9,3.0,90.0,70.0,84.0
264,brute_force,0.0,1.5,35,0.9,1.0,3.0,90.0,70.0,84.0
265,brute_force,0.0,1.5,35,1.0,0.7000000000000001,3.0,90.0,70.0,84.0
266,brute_force,1.0,2.0,11,1.0,0.8,3.0,90.0,70.0,84.0
267,brute_force,0.0,1.5,35,1.0,0.9,3.0,90.0,70.0,84.0
268,brute_force,0.0,1.5,35,1.0,1.0,3.0,90.0,70.0,84.0
269,brute_force,0.0,1.5,35,0.0,0.0,1.0,-30.0,30.0,102.0
270,brute_force,1.0,2.0,7,0.0,0.1,1.0,-30.0,30.0,102.0
271,brute_force,0.0,1.5,35,0.0,0.2,1.0,-30.0,30.0,102.0
272,brute_force,0.0,1.5,35,0.0,0.3,1.0,-30.0,30.0,102.0
273,brute_force,0.0,1.0,35,0.0,0.4,1.0,-30.0,30.0,102.0
274,brute_force,0.0,0.0,35,0.0,0.5,1.0,-30.0,30.0,102.0
275,brute_force,0.0,0.0,35,0.0,0.6000000000000001,1.0,-30.0,30.0,102.0
276,brute_force,0.0,0.0,35,0.0,0.7000000000000001,1.0,-30.0,30.0,102.0
277,brute_force,0.0,0.0,35,0.0,0.8,1.0,-30.0,30.0,102.0
278,brute_force,0.0,0.0,35,0.0,0.9,1.0,-30.0,30.0,102.0
279,brute_force,0.0,0.0,35,0.0,1.0,1.0,-30.0,30.0,102.0
280,brute_force,1.0,2.0,9,0.1,0.0,1.0,-30.0,30.0,102.0
281,brute_force,1.0,2.0,6,0.1,0.1,1.0,-30.0,30.0,102.0
282,brute_force,1.0,2.0,5,0.1,0.2,1.0,-30.0,30.0,102.0
283,brute_force,1.0,2.0,4,0.1,0.3,1.0,-30.0,30.0,102.0
284,brute_force,0.0,1.5,35,0.1,0.4,1.0,-30.0,30.0,102.0
285,brute_force,0.0,1.5,35,0.1,0.5,1.0,-30.0,30.0,102.0
286,brute_force,0.0,0.0,35,0.1,0.6000000000000001,1.0,-30.0,30.0,102.0
287,brute_force,0.0,0.0,35,0.1,0.7000000000000001,1.0,-30.0,30.0,102.0
288,brute_force,0.0,0.0,35,0.1,0.8,1.0,-30.0,30.0,102.0
289,brute_force,0.0,0.0,35,0.1,0.9,1.0,-30.0,30.0,102.0
290,brute_force,0.0,0.0,35,0.1,1.0,1.0,-30.0,30.0,102.0
291,brute_force,1.0,2.0,9,0.2,0.0,1.0,-30.0,30.0,102.0
292,brute_force,1.0,2.0,6,0.2,0.1,1.0,-30.0,30.0,102.0
293,brute_force,1.0,2.0,5,0.2,0.2,1.0,-30.0,30.0,102.0
294,brute_force,1.0,2.0,4,0.2,0.3,1.0,-30.0,30.0,102.0
295,brute_force,1.0,2.0,3,0.2,0.4,1.0,-30.0,30.0,102.0
296,brute_force,1.0,2.0,4,0.2,0.5,1.0,-30.0,30.0,102.0
297,brute_force,0.0,1.5,35,0.2,0.6000000000000001,1.0,-30.0,30.0,102.0
298,brute_force,0.0,0.0,35,0.2,0.7000000000000001,1.0,-30.0,30.0,102.0
299,brute_force,0.0,0.0,35,0.2,0.8,1.0,-30.0,30.0,102.0
300,brute_force,0.0,0.0,35,0.2,0.9,1.0,-30.0,30.0,102.0
301,brute_force,0.0,0.0,35,0.2,1.0,1.0,-30.0,30.0,102.0
302,brute_force,1.0,2.0,7,0.3,0.1,1.0,-30.0,30.0,102.0
303,brute_force,1.0,2.0,5,0.3,0.2,1.0,-30.0,30.0,102.0
304,brute_force,1.0,2.0,3,0.3,0.3,1.0,-30.0,30.0,102.0
305,brute_force,1.0,2.0,4,0.3,0.4,1.0,-30.0,30.0,102.0
306,brute_force,1.0,2.0,4,0.3,0.5,1.0,-30.0,30.0,102.0
307,brute_force,0.0,1.5,35,0.3,0.6000000000000001,1.0,-30.0,30.0,102.0
308,brute_force,0.0,0.5,35,0.3,0.7000000000000001,1.0,-30.0,30.0,102.0
309,brute_force,0.0,0.0,35,0.3,0.8,1.0,-30.0,30.0,102.0
310,brute_force,0.0,0.0,35,0.3,0.9,1.0,-30.0,30.0,102.0
311,brute_force,0.0,0.0,35,0.3,1.0,1.0,-30.0,30.0,102.0
312,brute_force,1.0,2.0,7,0.4,0.1,1.0,-30.0,30.0,102.0
313,brute_force,1.0,2.0,6,0.4,0.2,1.0,-30.0,30.0,102.0
314,brute_force,1.0,2.0,5,0.4,0.3,1.0,-30.0,30.0,102.0
315,brute_force,1.0,2.0,3,0.4,0.4,1.0,-30.0,30.0,102.0
316,brute_force,1.0,2.0,5,0.4,0.5,1.0,-30.0,30.0,102.0
317,brute_force,1.0,2.0,6,0.4,0.6000000000000001,1.0,-30.0,30.0,102.0
318,brute_force,0.0,1.0,35,0.4,0.7000000000000001,1.0,-30.0,30.0,102.0
319,brute_force,0.0,1.0,35,0.4,0.8,1.0,-30.0,30.0,102.0
320,brute_force,0.0,0.0,35,0.4,0.9,1.0,-30.0,30.0,102.0
321,brute_force,0.0,0.0,35,0.4,1.0,1.0,-30.0,30.0,102.0
322,brute_force,1.0,2.0,8,0.5,0.2,1.0,-30.0,30.0,102.0
323,brute_force,1.0,2.0,5,0.5,0.3,1.0,-30.0,30.0,102.0
